timestamp,avg_latency,jitter,rtt_min,rtt_max,packet_count,latency_change_5m,rolling_mean,rolling_std,threshold,is_degraded,target_5m_degraded
2026-02-09 13:59:00,34.37942049425288,4.696199511406035,25.120822,43.66495,0,5.406098304597705,32.60235763253108,2.472322065444988,38.78316279614355,0,0.0
2026-02-09 14:00:00,34.37942049425288,4.696199511406035,25.120822,43.66495,0,5.406098304597705,32.45384604226288,2.05119494394051,37.58183340211416,0,0.0
2026-02-09 14:01:00,34.728212743801656,5.197643389147962,25.097531,47.852685,121,5.754890554146485,32.42383847851015,2.0031805029649195,37.43178973592245,0,0.0
2026-02-09 14:02:00,34.728212743801656,5.197643389147962,25.097531,47.852685,0,0.3487922495487794,32.39383091475742,1.9535178845470793,37.27762562612512,0,0.0
2026-02-09 14:03:00,34.728212743801656,5.197643389147962,25.097531,47.852685,0,0.3487922495487794,32.36382335100469,1.9020779929873104,37.119018333472965,0,0.0
2026-02-09 14:04:00,34.728212743801656,5.197643389147962,25.097531,47.852685,0,0.3487922495487794,32.33381578725196,1.848712477899905,36.95559698200172,0,0.0
2026-02-09 14:05:00,31.71588047126437,3.7182422512206834,25.154815,39.279246,174,-2.6635400229885065,32.31377798217533,1.8487872338458637,36.93574606678999,0,0.0
2026-02-09 14:06:00,31.71588047126437,3.7182422512206834,25.154815,39.279246,0,-3.012332272537286,32.293740177098705,1.8486411247789263,36.915342989046025,0,0.0
2026-02-09 14:07:00,31.71588047126437,3.7182422512206834,25.154815,39.279246,0,-3.012332272537286,32.27370237202207,1.84827409831988,36.89438761782177,0,0.0
2026-02-09 14:08:00,31.71588047126437,3.7182422512206834,25.154815,39.279246,0,-3.012332272537286,32.253664566945446,1.8476860228188816,36.87287962399265,0,0.0
2026-02-09 14:09:00,33.79932228333333,12.817331011705269,24.811021,131.199127,120,-0.9288904604683239,32.313779511227054,1.838137405235815,36.90912302431659,0,0.0
2026-02-09 14:10:00,33.79932228333333,12.817331011705269,24.811021,131.199127,0,2.083441812068962,32.37389445550867,1.8265279869648194,36.94021442292072,0,0.0
2026-02-09 14:11:00,33.79932228333333,12.817331011705269,24.811021,131.199127,0,2.083441812068962,32.43400939979027,1.8128181758897828,36.966054839514726,0,0.0
2026-02-09 14:12:00,33.79932228333333,12.817331011705269,24.811021,131.199127,0,2.083441812068962,32.49412434407188,1.7969598981443264,36.98652408943269,0,0.0
2026-02-09 14:13:00,31.933996091954025,2.914330242870632,25.081444,37.189446,174,0.2181156206896553,32.461274761217474,1.7887280640736003,36.93309492140148,0,0.0
2026-02-09 14:14:00,31.933996091954025,2.914330242870632,25.081444,37.189446,0,-1.8653261913793067,32.42842517836307,1.779841714644309,36.87802946497384,0,0.0
2026-02-09 14:15:00,31.933996091954025,2.914330242870632,25.081444,37.189446,0,-1.8653261913793067,32.39557559550867,1.7702909934497715,36.821303079133095,0,0.0
2026-02-09 14:16:00,31.933996091954025,2.914330242870632,25.081444,37.189446,0,-1.8653261913793067,32.36272601265426,1.7600650851910689,36.76288872563193,0,0.0
2026-02-09 14:17:00,34.957393057471265,4.996682758706759,24.880384,43.434022,174,1.1580707741379328,32.35636151255847,1.7497797003748994,36.73081076349572,0,0.0
2026-02-09 14:18:00,34.957393057471265,4.996682758706759,24.880384,43.434022,0,3.0233969655172395,32.34999701246269,1.7394098162142855,36.6985215529984,0,0.0
2026-02-09 14:19:00,34.957393057471265,4.996682758706759,24.880384,43.434022,0,3.0233969655172395,32.3436325123669,1.728953912284613,36.66601729307843,0,0.0
2026-02-09 14:20:00,34.957393057471265,4.996682758706759,24.880384,43.434022,0,3.0233969655172395,32.33726801227112,1.7184104183893432,36.63329405824447,0,0.0
2026-02-09 14:21:00,31.377748172413792,3.082172997265717,25.029756,37.589558,174,-0.5562479195402332,32.34701814071939,1.7111426288303497,36.62487471279527,0,0.0
2026-02-09 14:22:00,31.377748172413792,3.082172997265717,25.029756,37.589558,0,-3.5796448850574727,32.35676826916767,1.703787097562308,36.61623601307343,0,0.0
2026-02-09 14:23:00,31.377748172413792,3.082172997265717,25.029756,37.589558,0,-3.5796448850574727,32.36651839761594,1.6963426832120616,36.6073751056461,0,0.0
2026-02-09 14:24:00,31.377748172413792,3.082172997265717,25.029756,37.589558,0,-3.5796448850574727,32.376268526064216,1.6888082103668107,36.59828905198124,0,0.0
2026-02-09 14:25:00,32.206039718390805,3.5406210422871767,24.958468,39.517414,174,-2.7513533390804596,32.36201115652399,1.6865348149954345,36.57834819401258,0,0.0
2026-02-09 14:26:00,32.206039718390805,3.5406210422871767,24.958468,39.517414,0,0.828291545977013,32.34775378698376,1.6841356112892047,36.55809281520677,0,0.0
2026-02-09 14:27:00,32.206039718390805,3.5406210422871767,24.958468,39.517414,0,0.828291545977013,32.33349641744353,1.6816100607645894,36.537521569355,0,0.0
2026-02-09 14:28:00,32.206039718390805,3.5406210422871767,24.958468,39.517414,0,0.828291545977013,32.3192390479033,1.6789575932549199,36.5166330310406,0,0.0
2026-02-09 14:29:00,30.38854659770115,3.9032063372674117,24.791651,39.092572,174,-0.9892015747126415,32.28721917165809,1.6973607835281614,36.530621130478494,0,0.0
2026-02-09 14:30:00,30.38854659770115,3.9032063372674117,24.791651,39.092572,0,-1.8174931206896545,32.25519929541288,1.7149587047569554,36.54259605730527,0,0.0
